question,class
Petite question : Quelles sont les UE obligatoires pour le Master Robotique ?,formation
Comment réussir le prochain module de statistiques ?,formation
"Que se passe-t-il en cas de triche à un examen , c’est urgent ?",reglement
Pourriez-vous me dire : Où puis-je imprimer mes documents sur le campus ?,service_campus
Quelle est la politique concernant le absence aux cours ?,reglement
J’aimerais savoir : Pouvez-vous me donner l’emploi du temps du semestre de été pour analyse de données ?,emploi_du_temps
Y a-t-il un règlement spécifique pour les stages ?,reglement
Quels documents sont requis pour un changement de parcours ?,procedure_administrative
J’aimerais savoir quand se déroule le cours de droit public. — merci d’avance ?,emploi_du_temps
Petite question : Quelle est la politique concernant le retards ?,reglement
Pourriez-vous me dire : Quelles sont les règles pour le retrait d’un cours ?,reglement
"Pardon, Quelles sont les UE obligatoires pour le Licence Histoire ?",formation
"Puis-je changer de majeure ou de spécialisation en cours d’année , pour aujourd’hui ?",formation
"Excusez-moi, J’aimerais savoir : Où déposer mon dossier pour mettre à jour mon adresse ?",procedure_administrative
"Pardon, Quels sont les prérequis pour le Licence Histoire ?",formation
Quelles sont les matières principales en Biologie  ??,formation
Pourriez-vous m’indiquer le créneau de biologie cellulaire ?,emploi_du_temps
J’aimerais savoir : Comment me connecter au portail étudiant de l’université ?,service_campus
"Quels sont les prérequis pour le Master Psychologie , pour aujourd’hui ?",formation
Est-il possible de savoir quelles sont les matières principales en Philosophie ?,formation
"Existe-t-il un minimum de crédits ou de moyenne par semestre , pour aujourd’hui ?",reglement
"S'il vous plaît, J’aimerais savoir : Quels sont les horaires d’ouverture de la gymnase ?",service_campus
"S'il vous plaît, Pouvez-vous me donner l’emploi du temps du semestre de automne pour statistiques appliquées ?! ?",emploi_du_temps
Comment demander un report d’admission  !?,procedure_administrative
Pourriez-vous me dire : Quels sont les prérequis pour le MBA Finance ?,formation
J’aimerais savoir : Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
Comment candidater pour la remise de diplôme ?,procedure_administrative
Comment demander un report d’admission ?,procedure_administrative
Quels sont les horaires d’ouverture de la centre de santé ?,service_campus
Que se passe-t-il en cas de triche à un examen ?,reglement
"Excusez-moi, j’aimerais savoir : Quelles sont les UE obligatoires pour le Parcours Data Science , pour aujourd’hui ?",formation
Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
"Le ENT ne fonctionne pas, que puis-je faire ?",service_campus
"S'il vous plaît, quels documents sont requis pour un changement de parcours ?",procedure_administrative
Quelles sont les matières principales en Psychologie ?,formation
Est-il possible de savoir comment mettre à jour mon adresse  !?,procedure_administrative
"Bonjour, Quels sont les prérequis pour le Licence Histoire ?",formation
Où soumettre la demande de carte étudiante ?,procedure_administrative
"Bonjour, comment me connecter au VPN de l’université ?",service_campus
"Est-il possible de savoir comment me connecter au VPN de l’université , c’est urgent ?",service_campus
Est-il possible de savoir comment réussir le prochain module de statistiques ?,formation
J’aimerais savoir : Comment obtenir une convention de stage ?,procedure_administrative
Comment demander un   report d’admission ?,procedure_administrative
"Bonjour, pourriez-vous me dire : Quand a lieu le prochain cours de chimie organique ?",emploi_du_temps
"J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
Où se trouve la bureau des carrières ?,service_campus
"Bonsoir, puis-je changer de majeure ou de spécialisation en cours d’année ?",formation
J’aimerais savoir : Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
"Bonsoir, y a-t-il un règlement spécifique pour les stages ?",reglement
"Bonsoir, Puis-je réserver une salle de travail ou un terrain de sport ?",service_campus
Pourriez-vous me dire : Puis-je changer de majeure ou de spécialisation en cours d’année  !?,formation
Pourriez-vous me dire : Combien de crédits faut-il pour se spécialiser en Philosophie ?,formation
Où consulter le code de conduite des étudiants ?,reglement
Est-il possible de savoir quels sont les horaires d’ouverture de la service logement ?,service_campus
J’aimerais savoir quand se déroule le cours de microéconomie. ?,emploi_du_temps
Pourriez-vous me dire : J’aimerais savoir quand se déroule le cours de littérature moderne ?,emploi_du_temps
"Est-il possible de savoir j’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
Quelles sont les matières principales en Psychologie ?,formation
"Excusez-moi, quels sont les prérequis pour le Parcours Data Science ?",formation
Quelles sont les règles pour le retrait d’un cours ?,reglement
Que se passe-t-il en cas de triche à un examen ?,reglement
"Bonsoir, est-il possible de savoir que sepasse-t-il en cas de triche à un examen … ?",reglement
Quelle est la date limite pour la demande d’aide financière ?,procedure_administrative
J’aimerais savoir : Quels sont les horaires d’ouverture de la maison des étudiants ?,service_campus
J’aimerais savoir : Quelle est la politique concernant le probation académique ?,reglement
Comment réussir le prochain module de statistiques ?,formation
Pourriez-vous me dire : Pouvez-vous me donner l’emploi du temps du semestre de printemps pour programmation Python ?,emploi_du_temps
Quelles sont les matières principales en Informatique ?,formation
"Que se passe-t-il en cas de triche à un examen , c’est urgent ?",reglement
Comment réussir le prochain module de statistiques  ??,formation
"Ou soumettre la demande de carte etudiante , pour la semaine prochaine ?",procedure_administrative
"Excusez-moi, Où soumettre la demande de carte étudiante ?",procedure_administrative
"Petite question : J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
"Existe-t-il un minimum de crédits ou de moyenne par semestre , si possible ?",reglement
Quelles sont les UE obligatoires pour le Master Robotique ?,formation
Petite question : est-il possible de savoir quelle est la politique concernant le plagiat ?,reglement
Pourriez-vous me dire : Où se trouve la service logement ?,service_campus
"S'il vous plaît, est-il possible de savoir combien de crédits faut-il pour se spécialiser en Lettres modernes ?",formation
Est-il possible de savoir quelles sont les UE obligatoires pour le MBA Finance ?,formation
J’aimerais savoir : Pourriez-vous m’indiquer le créneau de littérature moderne ?,emploi_du_temps
Quel est l’horaire du cours de algèbre avancée avec le professeur Moreau ?,emploi_du_temps
Pourriez-vous me dire : Où consulter le code de conduite des étudiants ?,reglement
Pourriez-vous me dire : Combien d’absences sont autorisees avant une sanction ?! ?,reglement
Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
"Excusez-moi, est-il possible de savoir quel est l’horaire du cours de chimie organique avec le professeur moreau ?",emploi_du_temps
"Où se trouve la maison des étudiants , c’est urgent  ??",service_campus
Quelles sont les matières principales en Lettres modernes ?,formation
"S'il vous plaît, puis-je réserver une salle de travail ou un terrain de sport , pour la semaine prochaine ?",service_campus
J’aimerais savoir quand se déroule le cours de chimie organique. ?,emploi_du_temps
Petite question : Combien de crédits faut-il pour se spécialiser en Biologie ?,formation
J’aimerais savoir quand se déroule le cours de programmation Python. ?,emploi_du_temps
Quelles sont les règles pour le retrait d’un cours ?,reglement
"Combien d’absences sont autorisées avant une sanction , merci d’avance ?",reglement
Est-il possible de savoir quels sont les prérequis pour le Master Psychologie ?,formation
Est-il possible de savoir comment me connecter au ENT de l’université ?,service_campus
"Où se   trouve la bibliothèque centrale , pour aujourd’hui ?",service_campus
J’aimerais savoir : Quelles sont les règles pour le retrait d’un cours ?,reglement
Est-il possible de savoir comment renouveler ma carte étudiante ?,procedure_administrative
Pourriez-vous me dire : Pourriez-vous m’indiquer le créneau de analyse de données ?,emploi_du_temps
"Bonsoir, est-il possible de savoir comment demander un relevé officiel ?",procedure_administrative
Où consulter le code de conduite des étudiants ?,reglement
"Pardon, quand a lieu le prochain cours de programmation Python , pour la semaine prochaine ?",emploi_du_temps
"Bonjour, j’aimerais savoir : Puis-je changer de majeure ou de spécialisation en cours d’année ?",formation
Comment me connecter au ENT de l’université ?,service_campus
"Comment me connecter au Wi-Fi de l’université , merci d’avance ?",service_campus
Combien de crédits faut-il pour se spécialiser en Informatique ?,formation
"J’aimerais savoir : J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
Comment me connecter au ENT de l’université ?,service_campus
Quelle est la politique concernant le retards  !?,reglement
Pourriez-vous me dire : Y a-t-il un règlement spécifique pour les stages ?,reglement
"Pourriez-vous m’indiquer le créneau de analyse de données , c’est urgent ?",emploi_du_temps
Pouvez-vous me donner l’emploi du temps du semestre de printemps pour microéconomie ?,emploi_du_temps
Est-il possible de savoir quelles sont les règles pour le retrait d’un cours ?,reglement
Comment payer mes frais de scolarité ?,procedure_administrative
Quels sont les horaires d’ouverture de la service logement  !?,service_campus
"S'il vous plaît, j’aimerais savoir : Quels sont les horaires d’ouverture de la service logement  ??",service_campus
"À quelle heure commencent les TD de chimie organique , merci d’avance ?",emploi_du_temps
Y a-t-il un règlement spécifique pour les stages ?,reglement
"Où se trouve la maison des étudiants , c’est urgent ?",service_campus
Où se trouve la gymnase ?,service_campus
"Bonjour, Comment demander un report d’admission ?",procedure_administrative
Est-il possible de savoir quels documents sont requis pour un changement de parcours ?,procedure_administrative
